id,day,t,lng,lat,parent_id,action,status,created_at
1,0,21601.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work materials and set up workspace at home,"""I'm at home, preparing my work materials and setting up my workspace for the day, feeling a quiet sense of relief as everything falls into place under the bright morning sun. The familiar routine soothes me, and with no disruptions in sight, I can focus on what lies ahead\u2014just the way I like it.""",2025-10-11 01:01:36.005226
2,0,21601.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work materials and equipment for the day's experiments,"""I'm getting ready for the day, organizing my notes and equipment for the experiments ahead\u2014everything feels calm, and I'm glad there's no immediate pressure. The morning sun is shining, and for once, I\u2019m not chasing validation or racing against doubt; it\u2019s just a quiet, clear moment of preparation.""",2025-10-11 01:01:36.005226
3,0,21601.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work materials for pharmaceutical sales,"""I'm at home preparing my sales materials for the day, feeling a quiet sense of relief as the morning sun streams through the windows and the city begins to wake up. Everything feels calm\u2014for now, there's no pressure, no drama, just me getting ready to tackle the day with a clear mind and a warm cup of coffee in hand.""",2025-10-11 01:01:36.005226
4,0,21601.0,-73.98520980896461,40.73537166663829,500080611.0,"Prepare work equipment (laptop, notes, etc.)","""I'm getting my laptop and notes ready for work, feeling a quiet sense of relief as the morning sun streams in\u2014another day to tackle challenges with curiosity and a steady mind. Right now, everything feels balanced, and I\u2019m okay just focusing on the simple rhythm of preparing for the day ahead.""",2025-10-11 01:01:36.005226
5,0,21601.0,-73.98520980896461,40.73537166663829,500080611.0,Open curtains to let sunlight into the living area,"""I'm opening the curtains to let the morning sunlight flood our living room, feeling a quiet sense of relief as the warm golden light fills the space and the city stirs to life outside. It's peaceful right now\u2014no pressing demands, just the calm before the day begins, and I'm savoring this moment of stillness with the promise of a light breakfast ahead.""",2025-10-11 01:01:36.005226
6,0,21601.0,-73.96430164916275,40.67710618661013,500035138.0,Prepare work materials and set up workspace at home,"""I'm at home preparing my work materials and setting up my workspace for the day, feeling a quiet sense of relief as the morning sun streams through the windows and Cinnamon curls up by my feet. Everything feels calm and steady\u2014no pressing worries, just the gentle start to a sunny New York day.""",2025-10-11 01:01:36.005226
7,0,21601.0,-73.99196157556871,40.768521056579964,500083913.0,Prepare work equipment at home,"""I'm at home, quietly preparing my equipment for the day ahead, feeling a sense of calm relief as the morning sun streams through the windows. Everything feels steady\u2014no urgent thoughts, no pressure\u2014just the quiet promise of a clear, productive day at the lab.""",2025-10-11 01:01:36.005226
8,0,21601.0,-73.97196016658549,40.68621966206196,500044357.0,"Prepare work equipment (laptop, notes, lab access card)","""I'm packing my laptop, notes, and lab card, feeling a quiet sense of relief as the morning sun streams through my apartment\u2014another day ahead to chase questions in the lab, no distractions, just the work. It's good to move with purpose, even if the coffee\u2019s still brewing and my thoughts haven\u2019t sharpened into sarcasm yet.""",2025-10-11 01:01:36.005226
9,0,21601.0,-73.82598021654832,40.7570162402416,500158227.0,Prepare work materials and laptop for remote work,"""I'm at home in my apartment, packing my laptop and notes for a day of remote work, feeling a quiet sense of relief as the morning sun streams through the window\u2014no pressures yet, just the calm before the usual intellectual sparring begins. The city\u2019s already buzzing, but for now, I\u2019m content in this rare moment of stillness, letting my mind wander where it will.""",2025-10-11 01:01:36.005226
10,0,21601.0,-74.05845576932985,40.737139935483114,500159155.0,"Prepare work equipment (laptop, geological reports, tools)","""I'm packing my laptop and geological tools for work, feeling a quiet sense of relief as the morning sun streams through my apartment\u2014another day begins with purpose, and for now, that\u2019s enough.""",2025-10-11 01:01:36.005226
11,0,21601.0,-73.82598021654832,40.7570162402416,500158227.0,Prepare for work from home,"""I'm at home in my apartment, sipping coffee and preparing for a day of remote work, feeling a quiet sense of relief as the morning sun streams through the windows. Everything feels calm\u2014for now, there's no pressure, no crisis, just the gentle start to a sunny day.""",2025-10-11 01:01:36.005226
12,0,21601.0,-73.84022543124831,40.66496012734673,500030721.0,Put on comfortable walking shoes and light clothing suitable for sunny weather,"""I'm slipping on my walking shoes and a light sweater, feeling grateful for the warm sunshine streaming through my window\u2014it\u2019s good to start the day with a peaceful stroll ahead. The quiet morning brings me a sense of calm, and I\u2019m looking forward to breathing in the fresh air as I walk through the park, my heart light with simple blessings.""",2025-10-11 01:01:36.005226
13,0,21601.0,-74.01408798156211,40.70787587657604,500004221.0,Prepare for the day by organizing work items and inventory list,"""I'm getting ready for the day, organizing my inventory list and preparing for work at the store, feeling a quiet sense of relief as the morning sun streams through the windows. It's peaceful right now\u2014no pressing worries, just the gentle start to another day of doing what I can for my community and the planet.""",2025-10-11 01:01:36.005226
